4799201,0
220464,38.2080078125
256624,39.97802734375
285468,40.4052734375
287566,43.5791015625
287888,39.55078125
317451,47.2412109375
341296,39.55078125
342434,43.51806640625
342855,43.212890625
366735,30.45654296875
366920,45.0439453125
367132,38.14697265625
368837,40.22216796875
369244,33.69140625
389054,40.283203125
390778,45.59326171875
391024,35.64453125
411930,32.71484375
412313,35.09521484375
413909,39.794921875
414293,36.376953125
437948,44.3115234375
438202,33.0810546875
438461,33.69140625
438890,35.21728515625
439925,37.04833984375
440217,36.9873046875
463285,42.96875
465721,38.330078125
487891,36.62109375
488102,40.10009765625
490012,31.67724609375
490247,33.69140625
512333,42.29736328125
512502,40.58837890625
512740,37.29248046875
515259,37.59765625
515407,41.56494140625
515641,33.8134765625
528018,37.53662109375
528176,32.40966796875
530782,38.0859375
530931,30.57861328125
531657,37.59765625
545590,42.8466796875
548673,47.30224609375
549026,31.25
549339,34.7900390625
550019,36.865234375
561885,41.19873046875
562060,36.4990234375
562540,33.203125
573788,31.92138671875
573931,35.888671875
574211,39.1845703125
577207,37.109375
577384,48.76708984375
577650,31.79931640625
590138,38.0859375
602206,32.16552734375
602347,33.50830078125
615246,42.8466796875
615380,37.53662109375
615619,33.75244140625
619329,36.0107421875
619465,40.0390625
619697,36.0107421875
620151,32.16552734375
620490,34.912109375
643631,31.982421875
643783,33.99658203125
656611,40.10009765625
656741,36.68212890625
656933,33.935546875
671823,39.306640625
671956,31.92138671875
672618,37.17041015625
685831,31.494140625
685959,32.53173828125
686153,37.53662109375
699196,33.75244140625
699350,32.5927734375
699536,30.94482421875
711166,38.818359375
711302,37.90283203125
711533,32.958984375
721788,31.18896484375
721865,39.0625
722042,31.6162109375
723623,38.63525390625
736417,36.62109375
736468,32.16552734375
736588,34.85107421875
750545,38.4521484375
750680,37.17041015625
751965,33.0810546875
763738,30.82275390625
763947,33.99658203125
772830,32.28759765625
772906,30.57861328125
783521,40.22216796875
783718,33.8134765625
795294,45.8984375
799760,36.19384765625
812224,38.39111328125
823164,39.306640625
1148361,39.73388671875
1160948,40.8935546875
1179141,42.54150390625
1225773,34.60693359375
1225986,32.958984375
1252171,36.43798828125
1273659,35.15625
1297367,39.00146484375
1301875,40.1611328125
1316055,41.6259765625
1327593,34.60693359375
1342851,34.5458984375
1359061,39.306640625
1362109,43.5791015625
1378664,35.7666015625
1378889,32.77587890625
1381451,46.69189453125
1381697,33.63037109375
1382111,38.9404296875
1397362,34.11865234375
1397587,34.1796875
1398304,41.3818359375
1411315,31.18896484375
1411998,40.6494140625
1415031,37.17041015625
1415224,33.935546875
1415486,32.2265625
1429126,39.00146484375
1429400,36.43798828125
1429731,36.43798828125
1430168,49.560546875
1442593,31.92138671875
1446534,48.4619140625
1446736,47.05810546875
1452259,32.5927734375
1463765,31.18896484375
1475822,36.7431640625
1476068,38.6962890625
1487047,30.76171875
1487210,30.82275390625
1487461,33.935546875
1498321,34.60693359375
1498472,36.0107421875
1504196,49.13330078125
